X,Y,OBJECTID,Code,Power_Plant_Name,Utility_Name,Utility_ID,Sector_Name,City,County,State,Zip,Street_Address,PrimSource,Install_MW,Total_MW,Coal_MW,NG_MW,Crude_MW,Hydro_MW,HydroPS_MW,Nuclear_MW,Solar_MW,Wind_MW,Source_Desc,Technology_Desc,Data_Source,Period,Latitude,Longitude,Geoth_MW,Battery_MW,Others_MW,Biomass_MW
-120.3972,36.1556,824,52086,Coalinga 25D Cogen,Chevron USA Inc,54713,Industrial CHP,Coalinga,Fresno,California,93210,39405 South Derrick Ave,natural gas,13.6,10.8,0,10.8,0,0,0,0,0,0,Natural Gas = 10.8 MW,Natural Gas Fired Combustion Turbine,"EIA-860, EIA-860M and EIA-923",202001,36.1556,-120.3972,0,0,0,0
-76.3083,36.775,825,52087,Elizabeth River Power Station,Virginia Electric & Power Co,19876,Electric Utility,Chesapeake,Chesapeake City,Virginia,23323,2837 South Military Hwy,natural gas,388.8,348,0,348,0,0,0,0,0,0,Natural Gas = 348 MW,Natural Gas Fired Combustion Turbine,"EIA-860, EIA-860M and EIA-923",202001,36.775,-76.3083,0,0,0,0
-94.943829,29.378697,826,52088,Texas City Power Plant,Texas City Cogeneration LLC,22652,IPP CHP,Texas City,Galveston,Texas,77590,3221 5th Avenue South,natural gas,450,451,0,451,0,0,0,0,0,0,Natural Gas = 451 MW,Natural Gas Fired Combined Cycle,"EIA-860, EIA-860M and EIA-923",202001,29.378697,-94.943829,0,0,0,0
-80.765,37.3439,827,52089,Celanese Acetate LLC,Celanese Acetate LLC,57151,Industrial CHP,Narrows,Giles,Virginia,24124,3520 Virginia Avenue,natural gas,27.2,27.2,0,27.2,0,0,0,0,0,0,Natural Gas = 27.2 MW,Natural Gas Steam Turbine,"EIA-860, EIA-860M and EIA-923",202001,37.3439,-80.765,0,0,0,0
-118.494882,34.38407,828,52096,Berry Placerita Cogen,Berry Petroleum Co,1569,Industrial CHP,Santa Clarita,Los Angeles,California,91321,25121 N Sierra Hwy,natural gas,42.8,39.2,0,39.2,0,0,0,0,0,0,Natural Gas = 39.2 MW,Natural Gas Fired Combustion Turbine,"EIA-860, EIA-860M and EIA-923",202001,34.38407,-118.494882,0,0,0,0
-119.6756,35.3633,829,52104,Cymric 36W Cogen,Chevron USA Inc,54713,Industrial CHP,McKittrick,Kern,California,93251,21429 Lost Hills Rd,natural gas,12.4,10.8,0,10.8,0,0,0,0,0,0,Natural Gas = 10.8 MW,Natural Gas Fired Combustion Turbine,"EIA-860, EIA-860M and EIA-923",202001,35.3633,-119.6756,0,0,0,0
-118.9617,35.4406,830,52107,Kern River Eastridge Cogen,Chevron USA Inc,54713,Industrial CHP,Bakersfield,Kern,California,93308,1546 China Grade Loop,natural gas,48.8,41.6,0,41.6,0,0,0,0,0,0,Natural Gas = 41.6 MW,Natural Gas Fired Combustion Turbine,"EIA-860, EIA-860M and EIA-923",202001,35.4406,-118.9617,0,0,0,0
-122.3909,37.9418,831,52109,Richmond Cogen,Chevron Products Company-Richmond,49732,Industrial CHP,Richmond,Contra Costa,California,94802,841 Chevron Way,natural gas,155.6,130.4,0,130.4,0,0,0,0,0,0,Natural Gas = 130.4 MW,Natural Gas Fired Combined Cycle,"EIA-860, EIA-860M and EIA-923",202001,37.9418,-122.3909,0,0,0,0
-95.407481,28.991289,832,52120,Freeport Energy,Olin Blue Cube Operations,59875,Industrial CHP,Freeport,Brazoria,Texas,77541,2301 Brazosport Boulevard,natural gas,678.1,517.2,0,517.2,0,0,0,0,0,0,Natural Gas = 517.2 MW,"Natural Gas Fired Combustion Turbine; Natural Gas Fired Combined Cycle;","EIA-860, EIA-860M and EIA-923",202001,28.991289,-95.407481,0,0,0,0
-102.756945,33.009944,833,52122,Wasson CO2 Removal Plant,Occidental Permian Ltd,429,Industrial CHP,Denver City,Yoakum,Texas,79323,2582 County Road 355,natural gas,23.4,17.3,0,17.3,0,0,0,0,0,0,Natural Gas = 17.3 MW,Natural Gas Fired Combustion Turbine,"EIA-860, EIA-860M and EIA-923",202001,33.009944,-102.756945,0,0,0,0
-94.92195,29.378164,834,52132,Power Station 4,South Houston Green Power LLC,17566,Industrial CHP,Texas City,Galveston,Texas,77590,2023 5th Ave South,natural gas,191.1,172,0,172,0,0,0,0,0,0,Natural Gas = 172 MW,Natural Gas Fired Combined Cycle,"EIA-860, EIA-860M and EIA-923",202001,29.378164,-94.92195,0,0,0,0
-117.1436,32.6947,835,52147,C P Kelco San Diego Plant,CPKelco U S Inc,3221,Industrial CHP,San Diego,San Diego,California,92113,2025 E Harbor Dr,natural gas,29.2,27.8,0,27.8,0,0,0,0,0,0,Natural Gas = 27.8 MW,Natural Gas Fired Combustion Turbine,"EIA-860, EIA-860M and EIA-923",202001,32.6947,-117.1436,0,0,0,0
-78.6528,38.3836,836,52148,Elkton,Merck & Co Inc,12320,Industrial CHP,Elkton,Rockingham,Virginia,22827,2778 South East Side Highway,natural gas,9.8,8.5,0,7.7,0.8,0,0,0,0,0,"Natural Gas = 7.7 MW, Petroleum = 0.8 MW","Natural Gas Steam Turbine; Natural Gas Internal Combustion Engine; Petroleum Liquids","EIA-860, EIA-860M and EIA-923",202001,38.3836,-78.6528,0,0,0,0
-75.301645,40.220453,837,52149,West Point (PA),Merck & Co Inc-West Point,12303,Industrial CHP,West Point,Montgomery,Pennsylvania,19486,770 Sumney Town Pike,natural gas,88.2,79.3,0,70.8,8.5,0,0,0,0,0,"Natural Gas = 70.8 MW, Petroleum = 8.5 MW","Natural Gas Internal Combustion Engine; Natural Gas Fired Combustion Turbine; Petroleum Liquids","EIA-860, EIA-860M and EIA-923",202001,40.220453,-75.301645,0,0,0,0
-76.9128,36.6803,838,52152,International Paper Franklin Mill,International Paper,9348,Industrial CHP,Franklin,Isle of Wight,Virginia,23851,34040 Union Camp Dr.,natural gas,82.5,74.1,0,38,0,0,0,0,0,0,"Biomass = 36.1 MW, Natural Gas = 38 MW","Wood/Wood Waste Biomass; Natural Gas Fired Combustion Turbine;","EIA-860, EIA-860M and EIA-923",202001,36.6803,-76.9128,0,0,0,36.1
-73.824437,40.869972,839,52168,Riverbay,Riverbay Corp,24210,Commercial CHP,New York,Bronx,New York,10475,98 Co-op City Blvd.,natural gas,43.5,39.9,0,38.4,1.5,0,0,0,0,0,"Natural Gas = 38.4 MW, Petroleum = 1.5 MW","Natural Gas Fired Combustion Turbine; Natural Gas Steam Turbine; Petroleum Liquids","EIA-860, EIA-860M and EIA-923",202001,40.869972,-73.824437,0,0,0,0
-119.6294,35.2269,840,52169,Midway Sunset Cogen,Midway-Sunset Cogeneration Co,12687,IPP CHP,Fellows,Kern,California,93224,3466 W Crocker Springs Road,natural gas,234,219,0,219,0,0,0,0,0,0,Natural Gas = 219 MW,Natural Gas Fired Combustion Turbine,"EIA-860, EIA-860M and EIA-923",202001,35.2269,-119.6294,0,0,0,0
-93.3234,30.1826,841,52175,CITGO Refinery Powerhouse,CITGO Petroleum Corp,7168,Industrial CHP,Sulphur,Calcasieu,Louisiana,70663,Highway 108,natural gas,75,30.8,0,30.8,0,0,0,0,0,0,Natural Gas = 30.8 MW,Natural Gas Steam Turbine,"EIA-860, EIA-860M and EIA-923",202001,30.1826,-93.3234,0,0,0,0
-101.422386,32.273178,842,52176,C R Wing Cogen Plant,"BHER Power Resources, Inc",15300,IPP CHP,Big Spring,Howard,Texas,79720,500 Refinery Road,natural gas,230,212,0,212,0,0,0,0,0,0,Natural Gas = 212 MW,Natural Gas Fired Combined Cycle,"EIA-860, EIA-860M and EIA-923",202001,32.273178,-101.422386,0,0,0,0
-151.3815,60.677,843,52184,Tesoro Kenai Cogeneration Plant,Tesoro Alaska Company LLC,18617,Industrial CHP,Kenai,Kenai Peninsula,Alaska,99611,54741 Tesoro Road,natural gas,8.6,8.4,0,8.4,0,0,0,0,0,0,Natural Gas = 8.4 MW,Natural Gas Fired Combustion Turbine,"EIA-860, EIA-860M and EIA-923",202001,60.677,-151.3815,0,0,0,0
-121.639846,39.13667,844,52186,Yuba City Cogen Partners,"Wellhead Energy, LLC",20323,IPP CHP,Yuba City,Sutter,California,95992,870 N Walton Ave,natural gas,49,48.7,0,48.7,0,0,0,0,0,0,Natural Gas = 48.7 MW,Natural Gas Fired Combustion Turbine,"EIA-860, EIA-860M and EIA-923",202001,39.13667,-121.639846,0,0,0,0
-75.6343,39.5871,845,52193,Delaware City Plant,Delaware City Refining Company LLC,56605,Industrial CHP,Delaware City,New Castle,Delaware,19706,2000 Wrangle Hill Road,natural gas,324,265,0,130,0,0,0,0,0,0,"Natural Gas = 130 MW, Other = 135 MW","Natural Gas Fired Combustion Turbine; Other Gases;","EIA-860, EIA-860M and EIA-923",202001,39.5871,-75.6343,0,0,135,0
-73.749955,42.625325,846,54034,Rensselaer Cogen,Rensselaer Generating LLC,6838,IPP Non-CHP,Rensselaer,Rensselaer,New York,12144,39 Riverside Avenue,natural gas,88.2,80.4,0,80.4,0,0,0,0,0,0,Natural Gas = 80.4 MW,Natural Gas Fired Combined Cycle,"EIA-860, EIA-860M and EIA-923",202001,42.625325,-73.749955,0,0,0,0
-78.744971,43.161947,847,54041,Lockport Energy Associates LP,Lockport Energy Associates LP,11127,IPP CHP,Lockport,Niagara,New York,14094,5087 Junction Road,natural gas,221.3,208.8,0,208.8,0,0,0,0,0,0,Natural Gas = 208.8 MW,Natural Gas Fired Combined Cycle,"EIA-860, EIA-860M and EIA-923",202001,43.161947,-78.744971,0,0,0,0
-87.6524,41.8675,848,54044,University of Illinois Cogen Facility,University of Illinois,19528,Commercial CHP,Chicago,Cook,Illinois,60680,1140 S. Morgan,natural gas,59.9,55.7,0,55.7,0,0,0,0,0,0,Natural Gas = 55.7 MW,"Natural Gas Fired Combustion Turbine; Natural Gas Internal Combustion Engine;","EIA-860, EIA-860M and EIA-923",202001,41.8675,-87.6524,0,0,0,0
-71.406856,41.861531,849,54056,Pawtucket Power Associates,Pawtucket Power Associates LP,14584,IPP Non-CHP,Pawtucket,Providence,Rhode Island,2860,181 Concord Street,natural gas,68.8,60,0,60,0,0,0,0,0,0,Natural Gas = 60 MW,Natural Gas Fired Combined Cycle,"EIA-860, EIA-860M and EIA-923",202001,41.861531,-71.406856,0,0,0,0
-78.45425,42.085944,850,54076,Indeck Olean Energy Center,Indeck-Olean Ltd Partnership,9261,IPP CHP,Olean,Cattaraugus,New York,14760,140 Moore Ave.,natural gas,90.6,78.7,0,78.7,0,0,0,0,0,0,Natural Gas = 78.7 MW,Natural Gas Fired Combined Cycle,"EIA-860, EIA-860M and EIA-923",202001,42.085944,-78.45425,0,0,0,0
-77.4308,37.4556,851,54081,Spruance Operating Services LLC,Veolia Energy Operating Service,61854,IPP CHP,Richmond,Richmond City,Virginia,23234,5001 Commerce Road,natural gas,229.6,160,105,55,0,0,0,0,0,0,"Coal = 105 MW, Natural Gas = 55 MW","Conventional Steam Coal; Natural Gas Steam Turbine;","EIA-860, EIA-860M and EIA-923",202001,37.4556,-77.4308,0,0,0,0
-86.870912,32.426016,852,54096,International Paper Riverdale Mill,International Paper Co-Riverdl,9393,Industrial CHP,Selma,Dallas,Alabama,36703,601 County Rd 78,natural gas,104.2,104.2,0,55.2,0,0,0,0,0,0,"Biomass = 49 MW, Natural Gas = 55.2 MW","Wood/Wood Waste Biomass; Natural Gas Fired Combined Cycle;","EIA-860, EIA-860M and EIA-923",202001,32.426016,-86.870912,0,0,0,49
-73.7778,40.6417,853,54114,Kennedy International Airport Cogen,KIAC Partners,10349,IPP CHP,Jamaica,Queens,New York,11430,"JFK Airport, Building 49",natural gas,121.2,124.3,0,124.3,0,0,0,0,0,0,Natural Gas = 124.3 MW,Natural Gas Fired Combined Cycle,"EIA-860, EIA-860M and EIA-923",202001,40.6417,-73.7778,0,0,0,0
-78.8539,43.0483,854,54131,Fortistar North Tonawanda,North American Energy Services,50136,IPP CHP,North Tonawanda,Niagara,New York,14120,1070 Erie Ave,natural gas,65.7,59.1,0,59.1,0,0,0,0,0,0,Natural Gas = 59.1 MW,Natural Gas Fired Combined Cycle,"EIA-860, EIA-860M and EIA-923",202001,43.0483,-78.8539,0,0,0,0
-73.129056,40.916833,855,54149,Stony Brook Cogen Plant,Nissequoque Cogen Partners,13587,IPP CHP,Stony Brook,Suffolk,New York,11794,Gymnasium Road,natural gas,47,44.5,0,44.5,0,0,0,0,0,0,Natural Gas = 44.5 MW,Natural Gas Fired Combustion Turbine,"EIA-860, EIA-860M and EIA-923",202001,40.916833,-73.129056,0,0,0,0
-90.1797,32.3133,856,54203,Mississippi Baptist Medical Center,Mississippi Baptist Medical,12704,Commercial CHP,Jackson,Hinds,Mississippi,39202,1225 N. State St,natural gas,4.2,4,0,4,0,0,0,0,0,0,Natural Gas = 4 MW,Natural Gas Fired Combustion Turbine,"EIA-860, EIA-860M and EIA-923",202001,32.3133,-90.1797,0,0,0,0
-92.465599,44.020576,857,54224,Franklin Heating Station,Franklin Heating Station,6738,Commercial CHP,Rochester,Olmsted,Minnesota,55902,119 3rd Street SW,natural gas,32.6,27.5,0,14.7,10,0,0,0,0,0,"Natural Gas = 14.7 MW, Other = 2.8 MW,Petroleum = 10 MW","Natural Gas Steam Turbine; Natural Gas Internal Combustion Engine; All Other; Petroleum Liquids;","EIA-860, EIA-860M and EIA-923",202001,44.020576,-92.465599,0,0,2.8,0
-71.0559,42.3436,858,54225,Gillette SBMC,The Gillette Company,7209,Industrial CHP,Boston,Suffolk,Massachusetts,2127,One Gillette Park,natural gas,14.2,14.2,0,12.2,2,0,0,0,0,0,"Natural Gas = 12.2 MW, Petroleum = 2 MW","Natural Gas Steam Turbine; Natural Gas Fired Combustion Turbine; Petroleum Liquids","EIA-860, EIA-860M and EIA-923",202001,42.3436,-71.0559,0,0,0,0
