X,Y,OBJECTID,Code,Power_Plant_Name,Utility_Name,Utility_ID,Sector_Name,City,County,State,Zip,Street_Address,PrimSource,Install_MW,Total_MW,Coal_MW,NG_MW,Crude_MW,Hydro_MW,HydroPS_MW,Nuclear_MW,Solar_MW,Wind_MW,Source_Desc,Technology_Desc,Data_Source,Period,Latitude,Longitude,Geoth_MW,Battery_MW,Others_MW,Biomass_MW
-133.14869,55.47691,15,421,Craig (AK),Alaska Power and Telephone Co,219,Electric Utility,Craig,Prince of Wales Ketchikan,Alaska,99921,401 7th Street,petroleum,4.6,4.6,0,0,4.6,0,0,0,0,0,Petroleum = 4.6 MW,Petroleum Liquids,"EIA-860, EIA-860M and EIA-923",202001,55.47691,-133.14869,0,0,0,0
-132.821435,55.204937,16,423,Hydaburg,Alaska Power and Telephone Co,219,Electric Utility,Prince of Wales,Prince of Wales Ketchikan,Alaska,99922,105 Hyda Street,petroleum,1,1,0,0,1,0,0,0,0,0,Petroleum = 1 MW,Petroleum Liquids,"EIA-860, EIA-860M and EIA-923",202001,55.204937,-132.821435,0,0,0,0
-104.6144,38.2667,17,460,Pueblo,"Black Hills Colorado Electric, LLC",56146,Electric Utility,Pueblo,Pueblo,Colorado,81003,105 S. Victoria,petroleum,8,8,0,0,8,0,0,0,0,0,Petroleum = 8 MW,Petroleum Liquids,"EIA-860, EIA-860M and EIA-923",202001,38.2667,-104.6144,0,0,0,0
-106.10467,37.753606,18,491,Center,City of Center - (CO),3227,Electric Utility,Center,Saguache,Colorado,81125,294 S Worth Street,petroleum,1.5,1.5,0,0,1.5,0,0,0,0,0,Petroleum = 1.5 MW,Petroleum Liquids,"EIA-860, EIA-860M and EIA-923",202001,37.753606,-106.10467,0,0,0,0
-102.073659,38.032717,19,502,Holly,Town of Holly - (CO),8751,Electric Utility,Holly,Prowers,Colorado,81047,Tony Garcia Drive PO Box 458,petroleum,2.9,2.7,0,0,2.7,0,0,0,0,0,Petroleum = 2.7 MW,Petroleum Liquids,"EIA-860, EIA-860M and EIA-923",202001,38.032717,-102.073659,0,0,0,0
-102.2795,40.9505,20,504,Julesburg,City of Julesburg - (CO),9928,Electric Utility,Julesburg,Sedgwick,Colorado,80737,222 East First St,petroleum,2.8,2.2,0,0,2.2,0,0,0,0,0,Petroleum = 2.2 MW,Petroleum Liquids,"EIA-860, EIA-860M and EIA-923",202001,40.9505,-102.2795,0,0,0,0
-103.5468,37.9876,21,506,La Junta,City of La Junta - (CO),10536,Electric Utility,La Junta,Otero,Colorado,81050,1st & Belleview,petroleum,17.2,14.4,0,0,14.4,0,0,0,0,0,Petroleum = 14.4 MW,Petroleum Liquids,"EIA-860, EIA-860M and EIA-923",202001,37.9876,-103.5468,0,0,0,0
-103.2159,38.0647,22,507,Las Animas,City of Las Animas - (CO),10730,Electric Utility,Las Animas,Bent,Colorado,81054,733 Moore Ave,petroleum,5.6,5.1,0,0,5.1,0,0,0,0,0,Petroleum = 5.1 MW,Petroleum Liquids,"EIA-860, EIA-860M and EIA-923",202001,38.0647,-103.2159,0,0,0,0
-104.487492,37.178979,23,511,Trinidad (CO),City of Trinidad - (CO),19204,Electric Utility,Trinidad,Las Animas,Colorado,81082,1925 E Main St,petroleum,9.2,9.2,0,3.8,5.4,0,0,0,0,0,"Natural Gas = 3.8 MW, Petroleum = 5.4 MW","Natural Gas Internal Combustion Engine; Petroleum Liquids;","EIA-860, EIA-860M and EIA-923",202001,37.178979,-104.487492,0,0,0,0
-72.7942,41.2925,24,540,Branford,Connecticut Jet Power LLC,22379,IPP Non-CHP,Branford,New Haven,Connecticut,6450,Route 1,petroleum,21.8,17.4,0,0,17.4,0,0,0,0,0,Petroleum = 17.4 MW,Petroleum Liquids,"EIA-860, EIA-860M and EIA-923",202001,41.2925,-72.7942,0,0,0,0
-73.5989,41.0289,25,542,Cos Cob,Connecticut Jet Power LLC,22379,IPP Non-CHP,Greenwich,Fairfield,Connecticut,6430,Sound Shore Drive,petroleum,115,95.6,0,0,95.6,0,0,0,0,0,Petroleum = 95.6 MW,Petroleum Liquids,"EIA-860, EIA-860M and EIA-923",202001,41.0289,-73.5989,0,0,0,0
-73.108976,41.209797,26,544,Devon Station,Devon Power LLC,22350,IPP Non-CHP,Milford,New Haven,Connecticut,6460,734 Naugatuck Avenue,petroleum,222.6,132.5,0,0,132.5,0,0,0,0,0,Petroleum = 132.5 MW,Petroleum Liquids,"EIA-860, EIA-860M and EIA-923",202001,41.209797,-73.108976,0,0,0,0
-72.1019,41.4281,27,546,Montville Station,NRG Montville Operations Inc,22380,IPP Non-CHP,Uncasville,New London,Connecticut,6382,74 Lathrop Road,petroleum,495.3,496.4,0,0,496.4,0,0,0,0,0,Petroleum = 496.4 MW,Petroleum Liquids,"EIA-860, EIA-860M and EIA-923",202001,41.4281,-72.1019,0,0,0,0
-72.041829,41.555425,28,557,Tunnel,FirstLight Power Resources Services LLC,54895,IPP Non-CHP,Preston,New London,Connecticut,6365,72 Roosevelt Drive,petroleum,20.5,18.1,0,0,16.5,1.6,0,0,0,0,"Hydroelectric = 1.6 MW, Petroleum = 16.5 MW","Conventional Hydroelectric; Petroleum Liquids;","EIA-860, EIA-860M and EIA-923",202001,41.555425,-72.041829,0,0,0,0
-73.116267,41.798943,29,561,Franklin Drive,Connecticut Jet Power LLC,22379,IPP Non-CHP,Torrington,Litchfield,Connecticut,6790,Franklin Drive,petroleum,21.8,16.1,0,0,16.1,0,0,0,0,0,Petroleum = 16.1 MW,Petroleum Liquids,"EIA-860, EIA-860M and EIA-923",202001,41.798943,-73.116267,0,0,0,0
-72.579075,41.554944,30,562,Middletown,Middletown Power LLC,12490,IPP Non-CHP,Middletown,Middlesex,Connecticut,6457,1866 River Road,petroleum,786.4,770.2,0,353,417.2,0,0,0,0,0,"Natural Gas = 353 MW, Petroleum = 417.2 MW","Natural Gas Steam Turbine; Petroleum Liquids;","EIA-860, EIA-860M and EIA-923",202001,41.554944,-72.579075,0,0,0,0
