X,Y,OBJECTID,Code,Power_Plant_Name,Utility_Name,Utility_ID,Sector_Name,City,County,State,Zip,Street_Address,PrimSource,Install_MW,Total_MW,Coal_MW,NG_MW,Crude_MW,Hydro_MW,HydroPS_MW,Nuclear_MW,Solar_MW,Wind_MW,Source_Desc,Technology_Desc,Data_Source,Period,Latitude,Longitude,Geoth_MW,Battery_MW,Others_MW,Biomass_MW
-73.746506,42.962412,65,62147,KCE NY 1,"KCE NY 1, LLC",61687,IPP Non-CHP,Saratoga Springs,Saratoga,New York,12866,30 Substation Road,batteries,20,20,0,0,0,0,0,0,0,0,Battery = 20 MW,Batteries,"EIA-860, EIA-860M and EIA-923",202001,42.962412,-73.746506,0,20,0,0
-71.926696,42.671444,66,62219,Ashburnham Energy Storage Project,Massachusetts Mun Wholes Electric Co,11806,Electric Utility,Ashburnham,Worcester,Massachusetts,1430,Turnpike Rd,batteries,3,3,0,0,0,0,0,0,0,0,Battery = 3 MW,Batteries,"EIA-860, EIA-860M and EIA-923",202001,42.671444,-71.926696,0,3,0,0
-70.976448,42.187743,67,62257,Station 9 Energy Storage System,Town of Braintree - (MA),2144,Electric Utility,Braintree,Norfolk,Massachusetts,2184,Grove St.,batteries,2,2,0,0,0,0,0,0,0,0,Battery = 2 MW,Batteries,"EIA-860, EIA-860M and EIA-923",202001,42.187743,-70.976448,0,2,0,0
-104.978012,40.140285,68,62373,I25 Battery Storage,"United Power, Inc",19499,Electric Utility,Longmont,Weld,Colorado,80504,9586 E I25 Frontage Rd,batteries,4,4,0,0,0,0,0,0,0,0,Battery = 4 MW,Batteries,"EIA-860, EIA-860M and EIA-923",202001,40.140285,-104.978012,0,4,0,0
-79.00205,39.790739,69,62444,Meyersdale Battery,GlidePath Power Operations LLC,61728,IPP Non-CHP,Meyersdale,Somerset,Pennsylvania,1552,1773 Sandspring Rd,batteries,18,18,0,0,0,0,0,0,0,0,Battery = 18 MW,Batteries,"EIA-860, EIA-860M and EIA-923",202001,39.790739,-79.00205,0,18,0,0
-93.060973,41.315962,70,62569,Knoxville Battery Energy Storage,MidAmerican Energy Co,12341,Electric Utility,Knoxville,Marion,Iowa,50138,307 S. Godfrey Lane,batteries,1.1,1.1,0,0,0,0,0,0,0,0,Battery = 1.1 MW,Batteries,"EIA-860, EIA-860M and EIA-923",202001,41.315962,-93.060973,0,1.1,0,0
-71.047813,42.48791,71,62585,Beebe Substation Battery Storage,Massachusetts Mun Wholes Electric Co,11806,Electric Utility,Wakefield,Middlesex,Massachusetts,1880,163 Farm Street,batteries,3,3,0,0,0,0,0,0,0,0,Battery = 3 MW,Batteries,"EIA-860, EIA-860M and EIA-923",202001,42.48791,-71.047813,0,3,0,0
-98.61765,29.43445,72,62609,Commerce ESS,City of San Antonio - (TX),16604,Electric Utility,San Antonio,Bexar,Texas,78227,9800 W Commerce,batteries,10,10,0,0,0,0,0,0,0,0,Battery = 10 MW,Batteries,"EIA-860, EIA-860M and EIA-923",202001,29.43445,-98.61765,0,10,0,0
-71.098131,42.567614,73,62644,Minuteman Energy Storage,"Minuteman Eenergy Storage, LLC",62122,IPP Non-CHP,North Reading,Middlesex,Massachusetts,1864,166R Chestnut St.,batteries,5,5,0,0,0,0,0,0,0,0,Battery = 5 MW,Batteries,"EIA-860, EIA-860M and EIA-923",202001,42.567614,-71.098131,0,5,0,0
-94.067149,36.082301,74,62682,Noland Wastewater Treatment Plant Hybrid,"Today's Power, Inc.",61204,Commercial Non-CHP,Fayetteville,Washington,Arkansas,72701,16531 Wyman WC 48,batteries,11,11,0,0,0,0,0,0,5,0,"Battery = 6 MW, Solar = 5 MW","Batteries; Solar Photovoltaic;","EIA-860, EIA-860M and EIA-923",202001,36.082301,-94.067149,0,6,0,0
