X,Y,OBJECTID,Code,Power_Plant_Name,Utility_Name,Utility_ID,Sector_Name,City,County,State,Zip,Street_Address,PrimSource,Install_MW,Total_MW,Coal_MW,NG_MW,Crude_MW,Hydro_MW,HydroPS_MW,Nuclear_MW,Solar_MW,Wind_MW,Source_Desc,Technology_Desc,Data_Source,Period,Latitude,Longitude,Geoth_MW,Battery_MW,Others_MW,Biomass_MW
-118.2358,33.8153,30,50540,BP Carson Refinery,Tesoro Carson Refinery,2696,Industrial Non-CHP,Carson,Los Angeles,California,90810,2350 E 223rd St,other,13.5,8,0,1.5,0,0,0,0,0,0,"Natural Gas = 1.5 MW, Other = 6.5 MW","Natural Gas Steam Turbine; Other Gases;","EIA-860, EIA-860M and EIA-923",202001,33.8153,-118.2358,0,0,6.5,0
-118.33,33.85336,31,50624,"Torrance Refining Company, LLC","Torrance Refining Company, LLC",60657,Industrial CHP,Torrance,Los Angeles,California,90509,3700 West 190th Street,other,49.3,49.3,0,0,0,0,0,0,0,0,Other = 49.3 MW,"All Other; Other Gases;","EIA-860, EIA-860M and EIA-923",202001,33.85336,-118.33,0,0,49.3,0
-89.97,29.9383,32,50626,Chalmette Refining LLC,Chalmette Refining LLC,56392,Industrial Non-CHP,Chalmette,St Bernard,Louisiana,70043,500 W. St.Bernard Hwy,other,5.7,1.2,0,0,0,0,0,0,0,0,Other = 1.2 MW,All Other,"EIA-860, EIA-860M and EIA-923",202001,29.9383,-89.97,0,0,1.2,0
-88.1833,41.4167,33,50627,ExxonMobil Oil Joliet Refinery,ExxonMobil Oil Corp,5519,Industrial CHP,Channahon,Will,Illinois,60410,Route 55 Arsenal Road East,other,39.7,36.5,0,0,0,0,0,0,0,0,Other = 36.5 MW,Other Gases,"EIA-860, EIA-860M and EIA-923",202001,41.4167,-88.1833,0,0,36.5,0
-81.9185,27.908,34,50633,Mosaic Co Bartow Facility,Mosaic Company,3102,Industrial CHP,Bartow,Polk,Florida,33830,3200 Highway 60 West,other,81.9,80,0,0,0,0,0,0,0,0,Other = 80 MW,All Other,"EIA-860, EIA-860M and EIA-923",202001,27.908,-81.9185,0,0,80,0
-79.8819,40.3097,35,50729,Clairton Works,United States Steel- Clairton,19517,Industrial CHP,Clairton,Allegheny,Pennsylvania,15025,400 State St.,other,31,24,0,0,0,0,0,0,0,0,Other = 24 MW,Other Gases,"EIA-860, EIA-860M and EIA-923",202001,40.3097,-79.8819,0,0,24,0
-79.8564,40.3925,36,50732,Mon Valley Works,United States Steel-Mon Valley,19519,Industrial CHP,Dravosburg,Allegheny,Pennsylvania,15034,Camp Hollow Road,other,52.5,61.9,0,0,0,0,0,0,0,0,Other = 61.9 MW,Other Gases,"EIA-860, EIA-860M and EIA-923",202001,40.3925,-79.8564,0,0,61.9,0
-87.328936,41.622426,37,50733,Gary Works,United States Steel-Gary,19526,Industrial CHP,Gary,Lake,Indiana,46402,1 North Broadway,other,161,161,0,0,0,0,0,0,0,0,Other = 161 MW,Other Gases,"EIA-860, EIA-860M and EIA-923",202001,41.622426,-87.328936,0,0,161,0
-71.822251,41.712448,38,50736,Exeter Energy LP,ReEnergy Sterling CT LP,57182,IPP Non-CHP,Sterling,Windham,Connecticut,6377,P.O. Box 188,other,31.3,26,0,0,0,0,0,0,0,0,Other = 26 MW,All Other,"EIA-860, EIA-860M and EIA-923",202001,41.712448,-71.822251,0,0,26,0
-80.069581,42.143919,39,50920,Erie Coke,Erie Coke Corp,5959,Industrial CHP,Erie,Erie,Pennsylvania,16507,925 East Bay Drive,other,2.5,1,0,0,0,0,0,0,0,0,Other = 1 MW,Other Gases,"EIA-860, EIA-860M and EIA-923",202001,42.143919,-80.069581,0,0,1,0
-89.975,29.6833,40,52031,Alliance Refinery,Phillips 66,2091,Industrial Non-CHP,Belle Chasse,Plaquemines,Louisiana,70037,15551 Hwy 23 South,other,25,25,0,0,0,0,0,0,0,0,Other = 25 MW,Other Gases,"EIA-860, EIA-860M and EIA-923",202001,29.6833,-89.975,0,0,25,0
-122.1139,38.0314,41,52063,Martinez Sulfuric Acid Regeneration Plt,Eco Services Corp.,59409,Industrial CHP,Martinez,Contra Costa,California,94553,100 Mococo Road,other,4,4,0,0,0,0,0,0,0,0,Other = 4 MW,All Other,"EIA-860, EIA-860M and EIA-923",202001,38.0314,-122.1139,0,0,4,0
-118.2347,33.8431,42,52064,Dominguez Plant,Eco Services Corp.,59409,Industrial CHP,Long Beach,Los Angeles,California,90810,20720 S Wilmington Ave,other,5,3.5,0,0,0,0,0,0,0,0,Other = 3.5 MW,All Other,"EIA-860, EIA-860M and EIA-923",202001,33.8431,-118.2347,0,0,3.5,0
-95.270562,29.71977,43,52065,Houston Plant,Eco Services Corp.,59409,Industrial CHP,Houston,Harris,Texas,77012,8615 Manchester Blvd,other,7.5,7,0,0,0,0,0,0,0,0,Other = 7 MW,All Other,"EIA-860, EIA-860M and EIA-923",202001,29.71977,-95.270562,0,0,7,0
-75.2122,39.9058,44,52106,Philadelphia Refinery,PES,18340,Industrial CHP,Philadelphia,Philadelphia,Pennsylvania,19145,3144 Passyunk Ave,other,30,14.8,0,0,0,0,0,0,0,0,Other = 14.8 MW,Other Gases,"EIA-860, EIA-860M and EIA-923",202001,39.9058,-75.2122,0,0,14.8,0
-108.8428,44.9806,45,52127,Elk Basin Gasoline Plant,Vanguard Natural Resources LLC,56079,Industrial CHP,Powell,Park,Wyoming,82435,37 Rd 1 NG,other,2,1.6,0,0,0,0,0,0,0,0,Other = 1.6 MW,Other Gases,"EIA-860, EIA-860M and EIA-923",202001,44.9806,-108.8428,0,0,1.6,0
-87.4803,41.6703,46,52130,Whiting Refinery,BP PLC,44466,Industrial CHP,Whiting,Lake,Indiana,46394,2815 Indianpolis Blvd.,other,83.8,88.6,0,0,0,0,0,0,0,0,Other = 88.6 MW,Other Gases,"EIA-860, EIA-860M and EIA-923",202001,41.6703,-87.4803,0,0,88.6,0
-100.8808,46.8492,47,52133,Tesoro Mandan Cogeneration Plant,PAR Petroleum,58553,Industrial CHP,Mandan,Morton,North Dakota,58554,900 Old Red Trail NE,other,7.5,8.4,0,0,0,0,0,0,0,0,Other = 8.4 MW,Other Gases,"EIA-860, EIA-860M and EIA-923",202001,46.8492,-100.8808,0,0,8.4,0
